Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Twist_Linear_X,Twist_Linear_Y,Twist_Linear_Z,Twist_Angular_X,Twist_Angular_Y,Twist_Angular_Z
0.13593545069490415,0.8744550065628316,-0.10916512959777479,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0021919599296662054,-0.0005266659274497044,0.0004625706722256352,0.0,0.0,0.0
0.13560499239190024,0.8748863120781306,-0.1092457164692926,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.000910980161818339,-0.0029182406976034094,0.0005338337758627611,0.0,0.0,0.0
0.1353863565331055,0.8749854625314115,-0.10908316921786733,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.00021354514288872802,-0.002392579206377231,0.0012675324674804962,0.0,0.0,0.0
0.1350992499616359,0.8750394393870896,-0.10892910788639085,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0004983118728872581,-0.002661786342993702,0.0007971928079073392,0.0,0.0,0.0
0.13463959931333966,0.8749877486981208,-0.10883731878312286,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0020496279860606386,-0.004554721232262268,-0.0003701285893296907,0.0,0.0,0.0
0.13410116849543938,0.8749930310349575,-0.10874873793222195,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0016513935915336503,-0.005664851969261917,-0.0006618581978307242,0.0,0.0,0.0
0.1345043595710127,0.8754631341451911,-0.10904228067002633,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.005166454162456377,0.0012382623093979146,1.4330946469318126e-05,0.0,0.0,0.0
0.13466030343166632,0.8754916419736398,-0.10899095785316001,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0016921247939203693,0.0013909727507240804,0.0009895046344511227,0.0,0.0,0.0
0.13479330350791133,0.8756066906183744,-0.10920994354039898,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.004059158972938401,0.0018422226993772871,-0.004231742456088758,0.0,0.0,0.0
0.13453972892162314,0.8755254214254773,-0.1090677159121892,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.01091109781602275,-0.009283712509926371,0.0019299036647755126,0.0,0.0,0.0
0.1342028822480986,0.8752332016694554,-0.10873563291883083,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.009628909627646655,-0.0026915719622445937,0.002316931960330659,0.0,0.0,0.0
0.13379792639895602,0.874749475159006,-0.10831492371070615,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.008952621652629646,-0.0017274227870349458,-0.0008635648487159591,0.0,0.0,0.0
0.1337919551176616,0.874864864806734,-0.1083019092508832,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.018826385820492363,0.004548606115143504,0.0010154061271101635,0.0,0.0,0.0
0.1338974978833208,0.8749628478978017,-0.10838774882390445,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.00037424072144096726,0.003008225557225702,-0.0016264149297398863,0.0,0.0,0.0
0.13385016108222458,0.8752134913942408,-0.10854632381380847,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0038433788752885575,-0.004779008247491967,-0.00038157687401048145,0.0,0.0,0.0
0.13375958302599525,0.8752768411566667,-0.10845666763278253,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.00588046671652324,-0.0022802186310100585,0.003219724715687926,0.0,0.0,0.0
0.13352874695842415,0.875457418020025,-0.10829391625764892,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-2.8452018880199095e-05,-0.0031571354240986387,0.0018070701429227442,0.0,0.0,0.0
0.1333312287541551,0.8753682996267775,-0.10813173585954623,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.005114948715358299,5.6659343264456926e-05,-0.0015426727320492087,0.0,0.0,0.0
0.13307497007940447,0.8753505075948981,-0.10808202354734456,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0013714315811645267,-0.003357027749431925,-0.0024500627066708493,0.0,0.0,0.0
0.1326462416760651,0.875200466084974,-0.10784458821629131,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.008271668021386647,-0.006528053083209242,0.001985728700164646,0.0,0.0,0.0
0.13222717599016207,0.8749678582863638,-0.10760854532114318,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.002928346362974982,-0.00169982573536737,-0.0015214055489002223,0.0,0.0,0.0
0.13195136593004958,0.8747992502290821,-0.10741238935136375,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0018571711770432482,0.0005143927742481941,0.0015573809479692783,0.0,0.0,0.0
0.1316530193738864,0.8746548135324168,-0.10729211641193045,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.00011412583553782476,-0.0022143332188870797,-0.0008928747474198148,0.0,0.0,0.0
0.1315623528881501,0.874642104494741,-0.10737945728946009,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.005900069190039366,0.003728842172551078,-0.0024069612430027494,0.0,0.0,0.0
0.13155802915737638,0.874524782932232,-0.10716032805038446,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0022202435683225563,0.00019922570480715595,0.0014160913944171933,0.0,0.0,0.0
0.13159853983354589,0.8744915628532863,-0.1071379409190828,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.003543605254670482,0.0006831692280664288,-0.0012523636180900675,0.0,0.0,0.0
0.13161369786023888,0.8744675658558391,-0.10708843889921346,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0004698170532623737,-0.0001708275470012467,0.00041287860628691665,0.0,0.0,0.0
0.1314065973648023,0.8744340720290714,-0.10702911702757058,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0009823311756295926,-0.0012812156539268537,0.00011386781345560488,0.0,0.0,0.0
0.1311916853957856,0.8745839472143624,-0.10689632075294639,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0001850793485573263,-0.0022202651006133344,0.0009963470887526106,0.0,0.0,0.0
0.130867819857295,0.8743613176707316,-0.106621242765865,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.002606424700601329,-0.0024353962321652448,0.0003631929906694964,0.0,0.0,0.0
0.13094307381184264,0.8745828863778807,-0.10682186971513181,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0009533705066352077,-0.0010957034148128002,-2.4680226567569407e-08,0.0,0.0,0.0
0.13063919931494225,0.8744442160361532,-0.10667656556976346,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0015233357948803569,-0.002135450765123471,0.00012103611102471026,0.0,0.0,0.0
0.13063962434333357,0.8746338355898831,-0.10647984536932208,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-8.598039943003477e-05,-0.0012619786565707927,0.0011973509236496299,0.0,0.0,0.0
0.13046470108949124,0.8747131419144325,-0.10670659557536469,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0006620002540689425,-0.0011225988742018821,-2.1605230972457554e-05,0.0,0.0,0.0
0.13035410398594463,0.8747739597785893,-0.10678638564645734,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.00033093339299056896,-0.0005611651745396792,-0.0007122666630832473,0.0,0.0,0.0
0.1306212901995956,0.8745993590027209,-0.10666886908211393,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0018714937644703738,0.0033107298410414527,0.001734426219235386,0.0,0.0,0.0
0.13017127700078443,0.8746426783723655,-0.1063662966613943,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.001827826753731289,-0.001065025432943323,0.0017485855317778962,0.0,0.0,0.0
0.13008024618266847,0.8746079195121929,-0.10632501857224583,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0009787013986681894,-0.0007483934903426616,0.00038139745830210515,0.0,0.0,0.0
0.13007110674305583,0.8745465714300451,-0.10633012274167553,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.00025908629797659235,0.0011802055664110805,-0.0006333069934590134,0.0,0.0,0.0
0.13029528339771318,0.8748195098965224,-0.1067191106113735,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0071962914785773735,0.0024760244082497663,-0.0018495348091845882,0.0,0.0,0.0
0.1302389053493085,0.8748457885833337,-0.10678059240691362,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.002222610538402204,0.0006309165894895468,-0.0008889701079807271,0.0,0.0,0.0
0.1302874511889406,0.8748707044349959,-0.10688366491203719,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.001414369906192194,0.000957154981759681,-0.0002643338702961722,0.0,0.0,0.0
0.1301082869340208,0.8743658947559759,-0.10645775445180143,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.007444002716143051,-0.0015569962840051212,0.0014142510169828323,0.0,0.0,0.0
0.12996556139958895,0.8742414143936602,-0.10628661035543198,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0012431175463635238,-0.0011286286942283918,7.174632781198298e-06,0.0,0.0,0.0
0.12993221534345006,0.8743265726418106,-0.10636626179396658,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.00010007350375426744,-0.0014282051884760081,2.143032474594138e-05,0.0,0.0,0.0
0.1300657224852629,0.8739664586937042,-0.106028244717189,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0036719072597701536,0.0013573151334630167,0.0015645785495365533,0.0,0.0,0.0
0.1300168414075366,0.873810191657762,-0.1059467298693199,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0008429859020607598,-0.001857496405785032,-0.0019217163845336323,0.0,0.0,0.0
0.12985352855602367,0.8743839644091463,-0.10653132945466347,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.008558022548979246,-0.0023289393085973364,-0.0009859200525142264,0.0,0.0,0.0
0.12996728256660595,0.8744512037671475,-0.1067467374935815,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.00024282484153522843,0.0024711628450845326,-0.0008997163600597639,0.0,0.0,0.0
0.12998275705363588,0.8744043927419436,-0.1064666063898296,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.002126600734775056,-5.74161228984148e-05,0.0035958675284833,0.0,0.0,0.0
0.13000003368504923,0.8746023874454925,-0.10648735650374841,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.010346484691068802,0.0007259963145789704,0.002774101619077307,0.0,0.0,0.0
0.1299706547996262,0.8747970856858288,-0.10659937309082636,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.00224875063863744,-0.0007684915600135449,-0.0012098440951012533,0.0,0.0,0.0
0.12992215223936965,0.8745239446490369,-0.10667351508337342,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0037149774250743615,0.0007115144746928245,-0.0025335696254906487,0.0,0.0,0.0
0.13008895075551696,0.8743627688013843,-0.10663999811759044,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0008538399989192338,0.00019930368986186402,0.001857007036622643,0.0,0.0,0.0
0.12993093340933026,0.8744478560960857,-0.10662723488572458,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.002106677961311638,-0.0022349218728985928,0.00011404613672809399,0.0,0.0,0.0
0.12997109064953796,0.8744915689552325,-0.10672545838786698,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.00406971776047059,0.001550764298458866,-0.006133052537129231,0.0,0.0,0.0
0.1300922725851694,0.8744711487569984,-0.10682423770135928,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.00024198900273962175,0.0021926803271305507,-0.0004200701836070826,0.0,0.0,0.0
0.1301823340914918,0.8743234829810458,-0.10671004713092039,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0025521391072917763,-0.00032989653885480457,0.0011757112422274825,0.0,0.0,0.0
0.13014010988680458,0.8741157441251212,-0.10657106199231718,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0025618534537932406,-0.0003167491331485223,-0.00038855216276680217,0.0,0.0,0.0
0.13018669952675332,0.8742649199519514,-0.10669575606002486,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.004894030442766565,7.218271676608975e-05,-7.914040477152973e-05,0.0,0.0,0.0
0.13022391426499244,0.8743926721665032,-0.10694128777165922,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.001222740137266618,-0.0016265091187602243,-0.004871783749511938,0.0,0.0,0.0
0.13026319342138684,0.8740915140411105,-0.10642423235963959,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.001885340901600018,0.0007915861198709717,0.000323859391288043,0.0,0.0,0.0
0.1302283742471565,0.8740895764857951,-0.10663179002724023,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0036702792798568636,-0.0009069535303642285,-0.0031305307831035085,0.0,0.0,0.0
0.1303008375092121,0.8744361333059084,-0.10698847870942846,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.004160303165609589,0.0007772948900410963,-0.0022022282036965506,0.0,0.0,0.0
0.13041593655159256,0.8744577433556896,-0.1070292219956483,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.001467793360217367,0.0041444544925616925,-0.0010719211892914937,0.0,0.0,0.0
0.13040668278390563,0.8746299753798913,-0.10695026608484136,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.00035833672896556245,-0.00041575952619251293,0.0005662847820928097,0.0,0.0,0.0
0.13053684940664814,0.8747864499502244,-0.10711983438973291,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,-0.0023705386300364997,0.000599810979544265,-0.00024991474074093176,0.0,0.0,0.0
0.13047526840558551,0.874915172097297,-0.10721968735554943,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,2.8564733158012165e-05,-0.002171009756938514,-0.0003071033563599575,0.0,0.0,0.0
0.13025666737059557,0.8746027671642339,-0.10702168937773508,-0.2326886620517968,-0.09610995627490868,-0.7749093015470365,0.5797710213810836,0.0032717985544032987,-0.0005570987099079784,9.28929547581624e-05,0.0,0.0,0.0
